dep,capa,osm_id,nombre,lat,lon,ha,tipo,cultivo,operador,web,tel
AMAZONAS,agroind,w1021989811,Estación 06 PETROPERU,-5.04812,-78.264146,0.0,industrial,,,,
AMAZONAS,named,n5333946854,Fundo Juares,-6.287325,-77.93927,0.0,hamlet,,,,
AMAZONAS,retail,n3953992401,La Casa del Ganadero,-6.300619,-77.972176,0.0,pet,,,,
ANCASH,landuse,w1029380482,Fundo los Paltos SAC,-9.454168,-78.204772,178.23,vineyard,grape,,,
ANCASH,landuse,w948604933,Fundo Sol de Casma,-9.455151,-78.21436,3.98,vineyard,grape,,,
ANCASH,landuse,w611333443,Vivero Municipal,-9.330107,-77.602385,1.34,plant_nursery,,,,
ANCASH,landuse,w520432129,Hacienda Calavalle,-8.193669,-77.914381,1.3,farmland,,,,
ANCASH,agroind,n12329593315,Intipa Foods SAC,-9.05871,-77.793284,0.0,works,,,,
ANCASH,agroind,n12346243488,Camal Municipal,-9.040439,-77.8114,0.0,industrial,,,,
ANCASH,agroind,n12407697947,Qaaray Trade Group S.A.C,-9.024729,-77.82026,0.0,works,,,,
ANCASH,agroind,n12407796327,Corporación Roots Caraz,-9.032783,-77.837275,0.0,works,,,,
ANCASH,agroind,n12426264870,Terminal Terrestre Qhapaq Ñan - Caraz,-9.051179,-77.806789,0.0,industrial,,,,
ANCASH,agroind,n12426550313,Depósito de Chatarra,-9.050099,-77.816022,0.0,industrial,,,,
ANCASH,agroind,n13119914279,Mazamari,-9.047951,-77.800845,0.0,distillery,,,,
ANCASH,agroind,n13825963146,Terminal Turistico Callejon de Huaylas,-9.050593,-77.812449,0.0,industrial,,,,
ANCASH,agroind,w382772677,Cooperativa Don Bosco,-9.160249,-77.362619,0.0,industrial,,,,
ANCASH,agroind,w405524660,Unidad Minera Nyrstar,-9.505985,-77.075511,0.0,industrial,,,https://www.nyrstar.com/Pages/default.aspx,
ANCASH,agroind,w423033890,Puerto Punta Lobitos - Antamina,-10.103278,-78.178996,0.0,industrial,,,,
ANCASH,agroind,w459668891,SIMA - Servicios Industriales de la Marina,-9.071128,-78.602599,0.0,industrial,,,,
ANCASH,agroind,w459669771,SIDERPeru,-9.058431,-78.605629,0.0,industrial,,,,
ANCASH,agroind,w474640257,Camal Municipal,-9.284467,-77.647143,0.0,industrial,,,,
ANCASH,agroind,w518955239,Caldas,-9.110984,-78.545535,0.0,industrial,,,,
ANCASH,agroind,w519774384,Desembarcadero Pescadores Artesanales de Chimbote,-9.076311,-78.600398,0.0,industrial,,,,
ANCASH,agroind,w519774386,Tasa Astillero,-9.076579,-78.598872,0.0,industrial,,,,
ANCASH,agroind,w520593627,Hidrandina,-9.006375,-78.619219,0.0,industrial,,,,
ANCASH,agroind,w567255138,Campamento OHL,-10.229457,-78.041409,0.0,industrial,,,,
ANCASH,agroind,w691341440,KAAR,-9.304811,-77.616211,0.0,industrial,,,,
ANCASH,agroind,w698362948,Sub Estacion Electrica,-9.567999,-77.504733,0.0,industrial,,,,
ANCASH,agroind,w867039849,Cervecerías Backus,-9.471708,-77.537611,0.0,works,,,,
ANCASH,agroind,w892232637,Minera Huínac,-9.708846,-77.675578,0.0,industrial,,,,
ANCASH,agroind,w892234020,Minera Huínac,-9.700955,-77.676113,0.0,industrial,,,,
ANCASH,agroind,w1044622888,Servicios Industriales de la Marina,-9.12418,-78.558307,0.0,industrial,,,,
ANCASH,agroind,w1044622889,Muelle Municipal Centenario,-9.121397,-78.558879,0.0,industrial,,,,
ANCASH,agroind,w1219059854,Fabrica de Vitrales San José,-9.155536,-77.373001,0.0,works,,Parroquia de Chacas,,
ANCASH,agroind,w1261908725,SMRL Magistral de Huaraz,-9.959957,-77.200991,0.0,industrial,,,,
ANCASH,agroind,w1329980872,Paradero a Pueblo Libre,-9.048277,-77.80789,0.0,industrial,,,,
ANCASH,agroind,w1330696238,Terminal BRT Caraz-Huaraz,-9.051451,-77.809334,0.0,industrial,,,,
ANCASH,agroind,w1330696239,Paradero 2: Caraz a Huaraz,-9.051125,-77.81038,0.0,industrial,,,,
ANCASH,agroind,w1497189814,Parque Industrial - PI,-9.088508,-77.797111,0.0,industrial,,,,
ANCASH,agroind,w1526853238,PROCELSA,-9.231801,-78.454533,0.0,industrial,,,,
ANCASH,agroind,w1528170619,Parque Industrial AMYPE,-9.04494,-78.598248,0.0,industrial,,,,
ANCASH,agroind,w1548208811,Chatarra,-9.145708,-78.511628,0.0,industrial,,,,
ANCASH,named,n4227576569,Fundo Tres María,-9.722962,-78.269999,0.0,hamlet,,,,
ANCASH,named,n4600253590,Hacienda Breque,-9.658504,-77.36279,0.0,locality,,,,
ANCASH,named,n4721724799,Hacienda Bellavista,-9.143131,-76.948724,0.0,hamlet,,,,
ANCASH,named,n4721771318,Hacienda Huarangal,-9.248297,-76.982067,0.0,isolated_dwelling,,,,
ANCASH,named,n4743245764,Hacienda Congon,-10.032577,-78.080879,0.0,village,,,,
ANCASH,named,n5350862511,Hacienda Purucuta,-9.581449,-77.559578,0.0,locality,,,,
ANCASH,named,n9322160223,Fundo Santa Elena,-9.471772,-78.243608,0.0,farm,,,,
ANCASH,named,w375133697,Cementerio Molino Hirca,-8.861607,-77.359179,0.0,cemetery,,,,
ANCASH,named,w1060688779,Fundo Don Jorge,-9.926289,-78.192802,0.0,farmyard,,Agrícola La Venta,,
ANCASH,named,w1432675751,Fundo Sarita,-9.09962,-78.501464,0.0,forest,crop;vegetables;sugar_cane;cherry;palta;mango;ají,,,
ANCASH,named,w1528170621,Vivero Municipal,-9.041848,-78.60739,0.0,recreation_ground,,,,
ANCASH,retail,n4119775097,Veterinaria Belén,-9.533196,-77.528962,0.0,veterinary,,,,
ANCASH,retail,n4519618498,Ferreteria Chilca,-9.280548,-77.64676,0.0,hardware,,,,
ANCASH,retail,n4537842591,Sodimac,-9.102471,-78.558213,0.0,doityourself,,,,
ANCASH,retail,n5054959389,Veterinaria & Spa Canino,-9.12653,-78.519406,0.0,veterinary,,,,
ANCASH,retail,n5054959390,D'Patas,-9.126532,-78.519351,0.0,pet,,,,
ANCASH,retail,n5054959400,Veterinaria Clinivet,-9.1265,-78.519668,0.0,veterinary,,,,
ANCASH,retail,n5057053541,Veterinaria Primar,-9.123207,-78.526046,0.0,veterinary,,,,
ANCASH,retail,n5061180140,Ferretería Casa Blanca,-9.117093,-78.539421,0.0,hardware,,,,
ANCASH,retail,n5061204890,Ferretería Chávez,-9.117237,-78.540152,0.0,hardware,,,,
ANCASH,retail,n5061205433,Ferretería Romero,-9.114458,-78.543204,0.0,hardware,,,,
ANCASH,retail,n5064801091,Ferretería ¨Pardo,-9.084315,-78.57405,0.0,hardware,,,,
ANCASH,retail,n5065090633,Agromen Group,-9.071215,-78.588798,0.0,trade,,,,
ANCASH,retail,n5065090639,Econoagro,-9.071276,-78.588826,0.0,trade,,,,
ANCASH,retail,n5065090640,Agropecuaria Chimbote,-9.0713,-78.588838,0.0,trade,,,,
ANCASH,retail,n5065090649,Agropecuaria Chimu,-9.071676,-78.588944,0.0,trade,,,,
ANCASH,retail,n5065090650,Mi Fiel Amigo,-9.072163,-78.589113,0.0,veterinary,,,,
ANCASH,retail,n5065187442,Agrícola Manrique Jacto,-9.070619,-78.588596,0.0,trade,,,,
ANCASH,retail,n5065299275,Procampo,-9.069938,-78.588108,0.0,trade,,,,
ANCASH,retail,n5065299290,Agro Tokape,-9.070867,-78.588397,0.0,trade,,,,
ANCASH,retail,n5065299300,Agroveterinaria El Ganadero,-9.071262,-78.588495,0.0,trade,,,,
ANCASH,retail,n5065299310,Agrofer,-9.07171,-78.58866,0.0,trade,,,,
ANCASH,retail,n5065299311,Agrícola Nuevo Amanecer,-9.071785,-78.588678,0.0,trade,,,,
ANCASH,retail,n5065299318,Evagro,-9.071956,-78.588716,0.0,trade,,,,
ANCASH,retail,n5065471652,Agropecuaria Aritsa,-9.071116,-78.588135,0.0,trade,,,,
ANCASH,retail,n5067069863,Veterinaria La Granja,-9.072142,-78.589145,0.0,veterinary,,,,
ANCASH,retail,n5067069864,Veterinaria Cotos,-9.072131,-78.589181,0.0,veterinary,,,,
ANCASH,retail,n5067069865,Mi Mascota II,-9.072122,-78.589213,0.0,pet,,,,
ANCASH,retail,n5067069866,Veterinaria Olaya,-9.072087,-78.58934,0.0,veterinary,,,,
ANCASH,retail,n5067069867,Spa & Clínica Veterinaria Mascotas,-9.072099,-78.589292,0.0,veterinary,,,,
ANCASH,retail,n5067069877,Veterinaria Ramírez,-9.071936,-78.589813,0.0,veterinary,,,,
ANCASH,retail,n5070474509,Cipa Ancash,-9.474599,-78.297412,0.0,agrarian,,,,
ANCASH,retail,n5070476531,Ferretería Susan,-9.47468,-78.298102,0.0,hardware,,,,
ANCASH,retail,n5071803601,El Huerfanito,-9.476467,-78.294822,0.0,hardware,,,,
ANCASH,retail,n5071803750,Agricola Serrano,-9.474604,-78.295729,0.0,agrarian,,,,
ANCASH,retail,n5071863809,Agrosavet,-9.474264,-78.296534,0.0,agrarian,,,,
ANCASH,retail,n5071863933,La Casa Del Agricultor,-9.47444,-78.297878,0.0,agrarian,,,,
ANCASH,retail,n5071863937,Cipa Ancash,-9.474449,-78.298004,0.0,agrarian,,,,
ANCASH,retail,n5071863939,Agrofernand A,-9.474457,-78.298082,0.0,agrarian,,,,
ANCASH,retail,n5071863959,Agromen,-9.474497,-78.29841,0.0,agrarian,,,,
ANCASH,retail,n5071863968,Mendez,-9.474521,-78.298715,0.0,agrarian,,,,
ANCASH,retail,n5071884988,Dino,-9.47463,-78.299598,0.0,hardware,,,,
ANCASH,retail,n5072527727,Maria Claudia,-10.067853,-78.152115,0.0,hardware,,,,
ANCASH,retail,n5073661725,Ferreteria Saavedra,-10.070843,-78.149605,0.0,hardware,,,,
ANCASH,retail,n5073661737,Agromen Group,-10.067547,-78.148739,0.0,agrarian,,,,
ANCASH,retail,n5073661740,Agropecuaria Villasol,-10.067562,-78.148847,0.0,agrarian,,,,
ANCASH,retail,n5073799708,Veterinaria Don Kike,-10.06758,-78.14896,0.0,veterinary,,,,
ANCASH,retail,n5073799714,Nuarmeycoop,-10.06763,-78.149299,0.0,agrarian,,,,
ANCASH,retail,n5073799715,Santa Maria,-10.067618,-78.149213,0.0,hardware,,,,
ANCASH,retail,n5073800133,Arianna,-10.069068,-78.153434,0.0,hardware,,,,
ANCASH,retail,n5074058846,Agro Marina,-10.067325,-78.148681,0.0,agrarian,,,,
ANCASH,retail,n5074058867,Pa Mar,-10.067407,-78.149944,0.0,hardware,,,,
ANCASH,retail,n5074058870,La Solución,-10.067418,-78.150012,0.0,hardware,,,,
ANCASH,retail,n5078045421,Ferretería El Yanamino,-9.021034,-77.4714,0.0,hardware,,,,
ANCASH,retail,n5078045526,Ferretería Señor de Chanchá,-9.020785,-77.470129,0.0,hardware,,,,
ANCASH,retail,n5113809521,El Constructor,-9.520909,-77.526944,0.0,hardware,,,,
ANCASH,retail,n5113977621,Ferretería La Unión,-9.527877,-77.527355,0.0,hardware,,,,
ANCASH,retail,n5113977721,Ferretería El Sol,-9.527815,-77.527462,0.0,hardware,,,,
ANCASH,retail,n5152651829,Ferretería Señor de los Milagros,-9.899697,-76.9406,0.0,hardware,,,,
ANCASH,retail,n5152652125,Ferretería Progreso,-9.897981,-76.939851,0.0,hardware,,,,
ANCASH,retail,n5170086037,Ferretería El Fierrito,-9.526611,-77.157449,0.0,hardware,,,,
ANCASH,retail,n5177177426,"Ferretería, vidriería, llaves",-8.817512,-77.460849,0.0,hardware,,,,
ANCASH,retail,n5189311832,Ferretería Perales,-8.818452,-77.461864,0.0,hardware,,,,
ANCASH,retail,n5189311836,Ferretería Pumapampa,-8.818863,-77.462626,0.0,hardware,,,,
ANCASH,retail,n5196582625,Ferretería Cecisa,-8.555492,-77.630436,0.0,hardware,,,,
ANCASH,retail,n5204599627,Taller de soldadura,-8.55519,-77.629395,0.0,hardware,,,,
ANCASH,retail,n5221747826,Agrovet Tahua,-9.4538,-77.175929,0.0,veterinary,,,,
ANCASH,retail,n5225150122,CAF materiales de construcción,-9.520171,-77.156149,0.0,hardware,,,,
ANCASH,retail,n5231548426,Ferretería Truval,-9.348718,-77.172034,0.0,hardware,,,,
ANCASH,retail,n5231548524,Cerrajero,-9.348246,-77.171081,0.0,hardware,,,,
ANCASH,retail,n5235146322,Ferretería Sánchez,-9.349635,-77.172719,0.0,hardware,,,,
ANCASH,retail,n5235146422,Ferretería Trujillo,-9.349534,-77.172778,0.0,hardware,,,,
ANCASH,retail,n5238623922,Ferricentro Dayana,-9.347571,-77.170549,0.0,hardware,,,,
ANCASH,retail,n5243400922,Negociaciones y ferretería Abihail,-9.583562,-77.176671,0.0,hardware,,,,
ANCASH,retail,n5260173022,Ferretería Nacional,-9.527391,-77.527869,0.0,hardware,,,,
ANCASH,retail,n5282742123,Luhars,-9.048109,-77.808887,0.0,hardware,,,,
ANCASH,retail,n5286233123,Progresol,-9.047998,-77.807056,0.0,hardware,,,,
ANCASH,retail,n5289930821,Villón,-9.0476,-77.807202,0.0,hardware,,,,
ANCASH,retail,n5309474254,Venta de maderas,-9.727036,-77.454921,0.0,hardware,,,,
ANCASH,retail,n5309474825,Ferretería Castillo,-9.807097,-77.429507,0.0,hardware,,,,
ANCASH,retail,n5319553272,Ferretería El Progreso,-9.023878,-78.615678,0.0,hardware,,,,
ANCASH,retail,n5327849922,Ladrillera,-9.520851,-77.53462,0.0,hardware,,,,
ANCASH,retail,n5347976327,La casa del perno,-9.522405,-77.532974,0.0,hardware,,,,
ANCASH,retail,n5351777424,Melacentro,-9.522631,-77.530809,0.0,hardware,,,,
ANCASH,retail,n5359109021,Aserradero Gómez,-9.535361,-77.531148,0.0,hardware,,,,
ANCASH,retail,n5361385422,FECOPE,-9.533149,-77.52821,0.0,hardware,,,,
ANCASH,retail,n5395905921,Ingetec,-9.533036,-77.521521,0.0,hardware,,,,
ANCASH,retail,n5584466221,Aserradero Chávez,-9.734715,-77.450568,0.0,hardware,,,,
ANCASH,retail,n5745849307,BioFarmer,-9.279409,-77.649223,0.0,agrarian,,,,
ANCASH,retail,n5782759219,El Aca De Noé,-9.527328,-77.528222,0.0,pet,,,,
ANCASH,retail,n6184958186,Dino Miranda,-9.130996,-78.493499,0.0,hardware,,,,
ANCASH,retail,n6340842588,Ferrecentro Real,-9.471717,-78.298586,0.0,hardware,,,,
ANCASH,retail,n6443006485,Ferretería HEC Inversiones,-9.14131,-77.741577,0.0,hardware,,,,
ANCASH,retail,n6670332386,Ferretería Yuli,-9.129634,-78.494794,0.0,hardware,,,,
ANCASH,retail,n6898358288,Ferretería E,-9.897317,-76.94042,0.0,hardware,,,,
ANCASH,retail,n6917130089,Ferretería Alpamayo,-9.525934,-77.529512,0.0,hardware,,,,
ANCASH,retail,n7038549486,Ferretería Progresol,-9.365549,-77.092301,0.0,hardware,,,,
ANCASH,retail,n7089624793,Ferretería Central,-8.470159,-78.037376,0.0,hardware,,,,
ANCASH,retail,n7141401186,Ferretería Adriana,-9.132706,-78.170105,0.0,hardware,,,,
ANCASH,retail,n7248512486,Ferretería Raymondi,-9.526024,-77.53149,0.0,hardware,,,,
ANCASH,retail,n7647779540,Ferretería Cristian,-9.441511,-78.209755,0.0,hardware,,,,
ANCASH,retail,n7975120274,Ferretería Ximena,-9.28079,-77.646462,0.0,hardware,,,,
ANCASH,retail,n8972967217,Ferretería Virgen de la Asunción,-9.131353,-78.52568,0.0,hardware,,,,
ANCASH,retail,n8989008584,MIELERL,-9.404936,-77.535681,0.0,agrarian,,Edar Rapray Leon,,+51 9534537676
ANCASH,retail,n12329622445,Santa Dionisia,-9.057748,-77.807215,0.0,agrarian,,,,
ANCASH,retail,n12365869245,De Pelos,-9.050841,-77.809749,0.0,veterinary,,,,
ANCASH,retail,n12365869251,Pipo Pet´s,-9.046984,-77.810356,0.0,veterinary,,,,
ANCASH,retail,n12377122248,H&N Constructor,-9.051685,-77.805309,0.0,hardware,,,,
ANCASH,retail,n12377122249,HYN S.R.L,-9.051528,-77.805472,0.0,hardware,,,,
ANCASH,retail,n12407706710,Dismad Caraz E.I.R.L.,-9.02721,-77.820765,0.0,hardware,,,,
ANCASH,retail,n12408420760,Jumar,-9.048288,-77.809578,0.0,hardware,,,,
ANCASH,retail,n12421285474,Progresol SAC,-9.051408,-77.812494,0.0,hardware,,,,
ANCASH,retail,n12429497100,C&S S.R.L,-9.048255,-77.812328,0.0,hardware,,,,
ANCASH,retail,n12431132948,Comercial Mezanine,-9.047322,-77.806216,0.0,hardware,,,,
ANCASH,retail,n12431227105,J&D,-9.045345,-77.806593,0.0,hardware,,,,
ANCASH,retail,n12431286180,Segura Corp.,-9.047835,-77.812335,0.0,hardware,,,,
ANCASH,retail,n12431386592,Acabados Gaela,-9.047603,-77.808781,0.0,hardware,,,,
ANCASH,retail,n12431429659,Regional,-9.050553,-77.808101,0.0,hardware,,,,
ANCASH,retail,n12446108200,Yaem,-9.047274,-77.807076,0.0,agrarian,,,,
ANCASH,retail,n12480792396,Forza Const.,-9.046483,-77.809624,0.0,hardware,,,,
ANCASH,retail,n12480792397,Ferrelectricos Daniel,-9.046515,-77.809415,0.0,hardware,,,,
ANCASH,retail,n12480926796,Ferreteria Anthony,-9.047227,-77.809631,0.0,hardware,,,,
ANCASH,retail,n12482381766,VetCan,-9.04743,-77.809774,0.0,veterinary,,,,
ANCASH,retail,n12482381769,Grecofer,-9.047359,-77.810264,0.0,hardware,,,,
ANCASH,retail,n12482416620,Azumi,-9.047461,-77.810452,0.0,hardware,,,,
ANCASH,retail,n12568379845,XVMAK,-9.053483,-77.802976,0.0,hardware,,,,
ANCASH,retail,n12588063299,Santa Isabel,-9.04563,-77.814611,0.0,veterinary,,,,
ANCASH,retail,n12591656916,Fecope,-9.05059,-77.814566,0.0,hardware,,,,
ANCASH,retail,n12593538157,A.G. Electromatiz,-9.039469,-77.812306,0.0,hardware,,,,
ANCASH,retail,n12593611040,Aluzinc,-9.046019,-77.813274,0.0,hardware,,,,
ANCASH,retail,n12786451625,El Constructor,-9.046486,-77.809751,0.0,hardware,,,,
ANCASH,retail,n12786753888,Maquicentro,-9.046544,-77.809741,0.0,hardware,,,,
ANCASH,retail,n12786753896,Agro Veterinaria,-9.046815,-77.807077,0.0,agrarian,,,,
ANCASH,retail,n12786779103,El Cumpa,-9.045449,-77.807109,0.0,hardware,,,,
ANCASH,retail,n12786779104,Agroveterinaria California,-9.045599,-77.807107,0.0,agrarian,,,,
ANCASH,retail,n12786779105,Ferretería Caraz,-9.045279,-77.80709,0.0,hardware,,,,
ANCASH,retail,n12786779106,Cargo & Logística Géminis SAC,-9.045278,-77.806904,0.0,agrarian,,,,
ANCASH,retail,n12786856798,Misky Pets,-9.045747,-77.80754,0.0,veterinary,,,,
ANCASH,retail,n12786856799,Virgen de Fátima,-9.045748,-77.807406,0.0,agrarian,,,,
ANCASH,retail,n12786856800,Casa Agrícola,-9.045708,-77.80723,0.0,agrarian,,,,
ANCASH,retail,n12786869801,Agro Solución,-9.045667,-77.807216,0.0,agrarian,,,,
ANCASH,retail,n12786978051,Agrofertilizantes,-9.046211,-77.808684,0.0,agrarian,,,,
ANCASH,retail,n12786990571,Galarza,-9.046559,-77.807946,0.0,hardware,,,,
ANCASH,retail,n12786990573,Miranda,-9.046609,-77.807513,0.0,hardware,,,,
ANCASH,retail,n12837306394,Karyto,-9.048401,-77.808796,0.0,pet,,,,
ANCASH,retail,n12861809379,Jhoseph,-9.050285,-77.806891,0.0,hardware,,,,
ANCASH,retail,n12887805893,Edcomac S.A.C,-9.05274,-77.804365,0.0,hardware,,,,
ANCASH,retail,n12893640888,Paredes Group,-9.048745,-77.811829,0.0,hardware,,,,
ANCASH,retail,n12960559779,Zelaya,-9.014866,-77.819577,0.0,hardware,,,,
ANCASH,retail,n12972213594,Mundo Patas,-9.051286,-77.809885,0.0,pet,,,,
ANCASH,retail,n13027048326,Express M&R,-9.049976,-77.815089,0.0,hardware,,,,
ANCASH,retail,n13057156285,Chapulin,-9.046902,-77.811843,0.0,hardware,,,,
ANCASH,retail,n13062446470,Multimetales Caraz,-9.043798,-77.81384,0.0,hardware,,,,
ANCASH,retail,n13062446492,Marilyn,-9.045801,-77.808783,0.0,agrarian,,,,
ANCASH,retail,n13076745490,San Lorenzo,-9.05126,-77.81356,0.0,hardware,,,,
ANCASH,retail,n13076745491,Central,-9.051141,-77.813356,0.0,hardware,,,,
ANCASH,retail,n13078639247,Tu Amigo Parlo,-9.050839,-77.814618,0.0,hardware,,,,
ANCASH,retail,n13097241755,Ferretería Vecor,-9.137269,-78.506033,0.0,hardware,,,,
ANCASH,retail,n13148043138,Ancashino,-9.046563,-77.80709,0.0,trade,,,,
ANCASH,retail,n13148043143,Milla,-9.046222,-77.807204,0.0,hardware,,,,
ANCASH,retail,n13148043151,Yara,-9.04632,-77.807203,0.0,agrarian,,,,
ANCASH,retail,n13186761685,GsLadrillos S.R.L,-9.037387,-77.820171,0.0,trade,,,,
ANCASH,retail,n13186761999,Ladrillo Artesanal JH,-9.013262,-77.821455,0.0,trade,,,,
ANCASH,retail,n13196460559,Patitas,-9.039575,-77.819065,0.0,pet,,,,
ANCASH,retail,n13198374787,Angel,-9.0372,-77.81486,0.0,hardware,,,,
ANCASH,retail,n13205701145,Los Angeles,-9.036568,-77.819951,0.0,hardware,,,,
ANCASH,retail,n13206017239,Virgen de Lourdes,-9.045972,-77.806324,0.0,hardware,,,,
ANCASH,retail,n13206017240,Central,-9.047107,-77.806622,0.0,agrarian,,,,
ANCASH,retail,n13207331767,Huascaran Product's,-9.036249,-77.819066,0.0,agrarian,,,,
ANCASH,retail,n13235603776,Bloquetas Caraz,-9.020967,-77.820229,0.0,trade,,,,
ANCASH,retail,n13244743900,F&A,-9.062461,-77.790399,0.0,trade,,,,
ANCASH,retail,n13297043191,Agrimusho,-9.171429,-77.674957,0.0,farm,,,,
ANCASH,retail,n13297056025,Aguilar,-9.168761,-77.671544,0.0,hardware,,,,
ANCASH,retail,n13317156585,Tapia,-8.862986,-77.91839,0.0,hardware,,,,
ANCASH,retail,n13456621349,Salinas,-9.047759,-77.814731,0.0,hardware,,,,
ANCASH,retail,n13480024571,Salmat,-9.042134,-77.810847,0.0,hardware,,,,
ANCASH,retail,n13535298538,Refugio Huellitas - Caraz,-9.050859,-77.805639,0.0,veterinary,,,,
ANCASH,retail,n13542233196,Aceros Arequipa,-9.052622,-77.803961,0.0,hardware,,,,
ANCASH,retail,n13542267203,Pyramide,-9.056787,-77.797604,0.0,trade,,,,
ANCASH,retail,n13825936577,V&R,-9.047145,-77.816097,0.0,agrarian,,,,
ANCASH,retail,n13850136011,Chemayolic,-9.050795,-77.807549,0.0,hardware,,,,
ANCASH,retail,n13869401353,Cadenas,-9.050633,-77.801605,0.0,hardware,,,,
ANCASH,retail,n13875153985,Bio Food EIRL,-9.051571,-77.808845,0.0,farm,,,,
ANCASH,retail,n13913095817,A'la Leña,-9.047557,-77.803064,0.0,trade,,,,
ANCASH,retail,n14043848502,Shumac Chakra,-9.045663,-77.805976,0.0,agrarian,,,,
ANCASH,retail,w432847522,Ferreteria Miky,-9.280338,-77.646904,0.0,hardware,,,,
ANCASH,retail,w456697919,Multiservicios El Progreso,-9.281476,-77.647992,0.0,hardware,,,,
ANCASH,retail,w518436924,Dino Casa Del Cemento,-9.128329,-78.52253,0.0,trade,,,,
ANCASH,retail,w518440742,Vale Ancash,-9.126565,-78.5267,0.0,agrarian,,,,
ANCASH,retail,w518955241,Depósito Pakatnamú,-9.111939,-78.544639,0.0,trade,,,,
ANCASH,retail,w518963937,SiderPeru,-9.094428,-78.565641,0.0,trade,,,,
ANCASH,retail,w518977342,Hipermercado Cerámica,-9.084014,-78.575239,0.0,trade,,,,
ANCASH,retail,w519405307,Grupo Ferretero Construya,-9.076957,-78.585836,0.0,trade,,,,
ANCASH,retail,w519405321,Maderera Pucallpa,-9.07907,-78.578648,0.0,trade,,,,
ANCASH,retail,w519405327,Maderera Los Cedros,-9.082009,-78.575825,0.0,trade,,,,
ANCASH,retail,w519405328,Maderera Pardo,-9.082342,-78.575708,0.0,trade,,,,
ANCASH,retail,w519405329,3A Amseq,-9.082489,-78.575371,0.0,trade,,,,
ANCASH,retail,w519405335,Repalsa,-9.084754,-78.573516,0.0,trade,,,,
ANCASH,retail,w519411911,Ferreteria Lesmar,-9.13068,-78.517941,0.0,hardware,,,,
ANCASH,retail,w519423181,Maderera Fruto de la Montaña,-9.096121,-78.562232,0.0,trade,,,,
ANCASH,retail,w519450212,Agrícola e Inversiones L&F,-9.070744,-78.588697,0.0,trade,,,,
ANCASH,retail,w519450216,Agromen Group,-9.070278,-78.588597,0.0,trade,,,,
ANCASH,retail,w519461901,Isrrariego Motors,-9.070942,-78.588358,0.0,trade,,,,
ANCASH,retail,w519702940,Mi Mascota,-9.072064,-78.589449,0.0,yes,,,,
ANCASH,retail,w519707051,Canilandia,-9.071888,-78.589207,0.0,yes,,,,
ANCASH,retail,w519707052,Surpass,-9.071625,-78.589776,0.0,trade,,,,
ANCASH,retail,w520122466,Depósito Miramar,-9.079951,-78.58309,0.0,trade,,,,
ANCASH,retail,w520124554,Movisa,-9.080063,-78.582723,0.0,trade,,,,
ANCASH,retail,w520147611,El Chino,-9.472697,-78.308183,0.0,hardware,,,,
ANCASH,retail,w520155040,Ferreteria Palma,-9.475033,-78.30014,0.0,hardware,,,,
ANCASH,retail,w520155043,Ferreteria Palma,-9.475058,-78.30024,0.0,hardware,,,,
ANCASH,retail,w520333623,Inversiones Generales Luzcar,-9.069938,-78.586238,0.0,hardware,,,,
ANCASH,retail,w520355951,El Baratero,-9.474142,-78.296471,0.0,agrarian,,,,
ANCASH,retail,w520371385,Grupo JJ,-9.064687,-78.587393,0.0,trade,,,,
ANCASH,retail,w520371389,Maderas Acasia,-9.066261,-78.583658,0.0,trade,,,,
ANCASH,retail,w520430167,Yeriko,-10.070601,-78.151326,0.0,hardware,,,,
ANCASH,retail,w520593623,Ferretería El Progreso,-9.023889,-78.615617,0.0,hardware,,,,
ANCASH,retail,w520631370,Tito Mallqui,-10.067311,-78.149559,0.0,agrarian,,,,
ANCASH,retail,w941607611,Melacentro Blas,-9.078904,-78.578753,0.0,trade,,,,
APURIMAC,agroind,w256892094,XP - Camp,-14.062658,-72.309405,0.0,industrial,,,,
APURIMAC,agroind,w316077080,CC - Camp,-14.098731,-72.308026,0.0,industrial,,,,
APURIMAC,agroind,w377259389,Procura,-14.098551,-72.322679,0.0,industrial,,,,
APURIMAC,agroind,w1218340773,Mina Las Bambas,-14.078615,-72.329152,0.0,industrial,,,,
APURIMAC,named,n3526465400,Hacienda Corroy,-13.586244,-73.679845,0.0,hamlet,,,,
APURIMAC,named,n3526732490,Hacienda Tocsama,-13.541597,-73.406519,0.0,village,,,,
APURIMAC,named,n3526748588,Fundo Chontaca,-13.573768,-73.246378,0.0,hamlet,,,,
APURIMAC,named,n3526795782,Fundo Ingles,-13.6145,-73.043434,0.0,hamlet,,,,
APURIMAC,named,n3526865133,Fundo La Granja,-13.688124,-73.031523,0.0,hamlet,,,,
APURIMAC,named,n3527077887,Hacienda Ingenio,-13.591862,-73.255931,0.0,hamlet,,,,
APURIMAC,named,n3528672524,Fundo Patacorral,-13.696285,-73.359541,0.0,hamlet,,,,
APURIMAC,named,n3528672525,Hacienda Ccapacealla,-13.684547,-73.40265,0.0,hamlet,,,,
APURIMAC,named,n3528748077,Fundo Poso Cuy,-13.61158,-73.457617,0.0,hamlet,,,,
APURIMAC,named,n3528748079,Hacienda Bellavista,-13.539503,-73.456334,0.0,hamlet,,,,
APURIMAC,named,n3528825605,Hacienda Cuculioc,-13.789241,-73.733093,0.0,hamlet,,,,
