ruc,razon_social,clase,estado,condicion,ubigeo,direccion,exporta,importa,comex,activo,habido,distrito,provincia,dep
20608560611,AGROSYF PERU E.I.R.L.,agro_otro,BAJA DE OFICIO,HABIDO,-00000,,False,False,False,False,True,,,
20342015108,AGROINDUSTRIAS NOBEX S.A.,agroindustria,ACTIVO,HABIDO,150108,AV. LOS FAISANES URB. LA  CAMPIÑA 148,False,False,False,True,True,CHORRILLOS,LIMA,LIMA
20512896252,OLAM AGRO PERÚ S.A.C.,agro_otro,ACTIVO,HABIDO,150131,AV. VICTOR ANDRES BELAUNDE ---- VIA PRINCIPAL 155 147 502,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20159966764,LA FRONTERA S.A. EMPRESA AGROINDUSTRIAL,agroindustria,BAJA DEFINITIVA,HABIDO,150122,AV. ANGAMOS OESTE 1314,False,False,False,False,True,MIRAFLORES,LIMA,LIMA
20103655626,ANIMADORES DEL AGRO S.A.,agro_otro,BAJA DEFINITIVA,HABIDO,140101,AV. LORA Y CORDERO URB. EL PORVENIR 350,False,False,False,False,True,CHICLAYO,CHICLAYO,LAMBAYEQUE
20103431272,PROMOTORES AGRARIOS S.A.,productor,BAJA DEFINITIVA,HABIDO,140101,AV. LORA Y CORDERO URB. EL PORVENIR 350,False,False,False,False,True,CHICLAYO,CHICLAYO,LAMBAYEQUE
20101978053,RHONE POULENC AGRO PERU S.A.,agro_otro,BAJA DEFINITIVA,HABIDO,150103,CAR. CARRETERA CENTRAL K3.7,False,False,False,False,True,ATE,LIMA,LIMA
20109930751,AGRICOLA HUARMEY S.A.C.,productor,ACTIVO,HABIDO,070103,CAL. BARTOLOME BOGGIO URB. AJAX 145,False,False,False,True,True,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO
20503595142,CONSERVERA HUMBOLDT S.A.C.,agroindustria,BAJA DEFINITIVA,HABIDO,070101,AV. ARGENTINA 5982,False,False,False,False,True,CALLAO,CALLAO,CALLAO
20104420282,AGROINDUSTRIAS AIB S.A,agroindustria,ACTIVO,HABIDO,150122,AV. RICARDO PALMA 894,False,False,False,True,True,MIRAFLORES,LIMA,LIMA
20337967656,CORPORACION DE GRANJAS MOLINOS Y BIENES RAICES S.A.C.,agroindustria,BAJA DE OFICIO,NO HABIDO,150117,AV. ALFREDO MENDIOLA URB. SANTA LUISA A 25 2,False,False,False,False,False,LOS OLIVOS,LIMA,LIMA
20100152861,AGROPECUARIA ANDINA S A,productor,BAJA DEFINITIVA,HABIDO,150141,AV. REP DE PANAMA 4295,False,False,False,False,True,SURQUILLO,LIMA,LIMA
20114899071,MOLINOS CUSIPATA S A,agroindustria,BAJA DEFINITIVA,HABIDO,080108,AV. DE LA CULTURA 700,False,False,False,False,True,WANCHAQ,CUSCO,CUSCO
20100180210,FARMAGRO S A,agro_otro,ACTIVO,HABIDO,150716,AV. PRINCIPAL 2 Z.I. HUACHIPA ESTE 3B C5,False,False,False,True,True,SAN ANTONIO,HUAROCHIRI,LIMA
20161493733,DEL AGRO EXPORT CORP S.A.,agroindustria,BAJA DEFINITIVA,HABIDO,200501,JR. INDEPENDENCIA ---- CERCADO 183 3,True,False,True,False,True,PAITA,PAITA,PIURA
20508996919,LOS MOLINOS DEL MARQUES S.R.L. EN LIQUIDACION,agroindustria,BAJA DEFINITIVA,HABIDO,150140,AV. PRIMAVERA URB. VALLE HERMOSO RESIDENCIAL 1152 202,False,False,False,False,True,SANTIAGO DE SURCO,LIMA,LIMA
20132146625,EUGENIO COGORNO MOLINO TRUJILLO S.A.,agroindustria,BAJA DEFINITIVA,HABIDO,130109,CAR. AUTOPISTA SALAVERRY  KM. Z.I. SALAVERRY 2.5,False,False,False,False,True,SALAVERRY,TRUJILLO,LA LIBERTAD
20166373868,FUNDO EL MAYORAL S.A.,productor,BAJA DEFINITIVA,HABIDO,150122,AV. RICARDO PALMA 894,False,False,False,False,True,MIRAFLORES,LIMA,LIMA
20200471351,IRRIGACIONES TECNOAGRICOLAS DEL SUR SRL,productor,BAJA DEFINITIVA,HABIDO,150122,AV. RICARDO PALMA 894,False,False,False,False,True,MIRAFLORES,LIMA,LIMA
20102579217,DEL AGRO EXPORT SA,agroindustria,BAJA DEFINITIVA,HABIDO,200501,CAR. CARRET.SULLANA PAITA Z.I. EL TABLAZO KM01,True,False,True,False,True,PAITA,PAITA,PIURA
20103431191,SOCIEDAD AGRICOLA SAN ISIDRO S.A.,productor,BAJA DE OFICIO,HABIDO,140101,AV. LORA Y CORDERO URB. EL PORVENIR 350,False,False,False,False,True,CHICLAYO,CHICLAYO,LAMBAYEQUE
20137117712,COMPAÑIA MOLINERA DEL CENTRO S.A./CIA. MOLINERA DEL CENTRO S.A.,agroindustria,ACTIVO,HABIDO,150103,AV. NICOLAS AYLLON N. 11840 Z.I. ATE 1184,False,False,False,True,True,ATE,LIMA,LIMA
20100066514,AGRO KLINGE CIA S A,agro_otro,BAJA DEFINITIVA,HABIDO,150130,AV. SAN LUIS URB. SAN BORJA 2056 102,False,False,False,False,True,SAN BORJA,LIMA,LIMA
20116225779,AGROINDUSTRIAS SAN JACINTO S A A,agroindustria,ACTIVO,HABIDO,130208,AV. PARQUE FABRICA S/N.,False,False,False,True,True,CASA GRANDE,ASCOPE,LA LIBERTAD
20139143206,CONSERVERA GERBEN S.A.,agroindustria,BAJA DEFINITIVA,HABIDO,150121,PQ. MALDONADO URB. LA AREQUIPENA 145,False,False,False,False,True,MAGDALENA VIEJA,LIMA,LIMA
20100125201,AGROPECUARIA SANTA ANGELA S A,productor,BAJA DEFINITIVA,NO HABIDO,150103,"AV. ""A"" URB. STA RAQUEL SEGUNDA ETAPA MZ.E LT12",False,False,False,False,False,ATE,LIMA,LIMA
20105384590,CONSERVERA GARRIDO S.A.,agroindustria,BAJA DEFINITIVA,HABIDO,150131,AV. CANAVAL Y MOREYRA 312,False,False,False,False,True,SAN ISIDRO,LIMA,LIMA
20512546197,CONSORCIO AGROPECUARIO DEL SUR SOCIEDAD ANONIMA CERRADA-COASUR S.A.C.,productor,BAJA DE OFICIO,NO HABIDO,070101,AV. COLONIAL 4525 202,False,False,False,False,False,CALLAO,CALLAO,CALLAO
20502647009,AGRONEGOCIOS GENESIS S.A.C.,productor,ACTIVO,HABIDO,150114,---- LOS ALMENDROS ---- RESD.MONTERRICO-ATE 202,False,False,False,True,True,LA MOLINA,LIMA,LIMA
20162348931,AGROINPER S.A.,agro_otro,ACTIVO,HABIDO,150131,CAL. DEAN VALDIVIA URB. JARDIN 148 701,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20100002621,MOLINO EL TRIUNFO S A,agroindustria,ACTIVO,HABIDO,070101,AV. BOCANEGRA URB. BOCANEGRA 476,False,False,False,True,True,CALLAO,CALLAO,CALLAO
20100008581,EUGENIO COGORNO MOLINO EXCELSIOR S A,agroindustria,BAJA DEFINITIVA,HABIDO,070101,CAL. MARISCAL MILLER 450 P4,False,False,False,False,True,CALLAO,CALLAO,CALLAO
20100010055,CIA MOLINERA SANTA ROSA S A,agroindustria,BAJA DEFINITIVA,HABIDO,070101,JR. LORETO 475,False,False,False,False,True,CALLAO,CALLAO,CALLAO
20101193838,AGROMATSU S A,agro_otro,BAJA DEFINITIVA,HABIDO,150140,AV. PRIMAVERA ESTE URB. CHACARILLA DEL ESTANQUE 120 310,False,False,False,False,True,SANTIAGO DE SURCO,LIMA,LIMA
20100138795,AGROINDUSTRIAL LIMA S.A.C. EN LIQUIDACION,agroindustria,BAJA DE OFICIO,HABIDO,150131,CAL. JUAN DEL CARPIO URB. CHACARILLA DE SANTA CRUZ 115,False,False,False,False,True,SAN ISIDRO,LIMA,LIMA
20504565794,BANCO AGROPECUARIO,productor,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA URB. LIMATAMBO 3531 901,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20100146381,CIA MOLINERA DEL PERU S A,agroindustria,BAJA DEFINITIVA,HABIDO,070103,AV. ARGENTINA 4695,False,False,False,False,True,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO
20100148677,MOLINOS MAYO S A,agroindustria,BAJA DEFINITIVA,HABIDO,150141,AV. REPUBLICA DE PANAMA 4295,False,False,False,False,True,SURQUILLO,LIMA,LIMA
20108918099,AGROINDUSTRIA CAMPOY SRL,agroindustria,BAJA DE OFICIO,HABIDO,150132,AV. A URB. CAMPOY 3 J,False,False,False,False,True,SAN JUAN DE LURIGANCHO,LIMA,LIMA
20100300487,AGROINDUSTRIAS ANDINAS S A,agroindustria,BAJA DEFINITIVA,HABIDO,150115,AV. NICOLAS ARRIOLA 2329,False,False,False,False,True,LA VICTORIA,LIMA,LIMA
20371843575,PRODUCTOS Y MERCADOS AGRICOLAS DE HUARAL CAJA RURAL DE AHORRO Y CREDITO - CAJA RURAL PRYMERA,productor,ACTIVO,HABIDO,150122,AV. REPUBLICA DE PANAMA 6251,False,False,False,True,True,MIRAFLORES,LIMA,LIMA
20419208583,AGROPECUARIA WONG S.A.C.,productor,ACTIVO,HABIDO,150140,CAL. TALAMBO URB. CENTRO COMERCIAL MONTERRI 110 303,False,False,False,True,True,SANTIAGO DE SURCO,LIMA,LIMA
20125685928,OMNIAGRO S A,agro_otro,BAJA DE OFICIO,NO HABIDO,150122,AV. BENAVIDES 245 403,False,False,False,False,False,MIRAFLORES,LIMA,LIMA
20254019489,AGROINDUSTRIAS FLORIS SAC,agroindustria,BAJA DE OFICIO,HABIDO,150118,PJ. SN MARTIN DE PORES 4P,False,False,False,False,True,LURIGANCHO,LIMA,LIMA
20341975639,CONSERVERA SAN ANTONIO SAMANCO S.A.,agroindustria,BAJA DEFINITIVA,HABIDO,150122,AV. LA PAZ 945,False,False,False,False,True,MIRAFLORES,LIMA,LIMA
20117774903,AGROPECUARIA ZEUS S A,productor,BAJA DEFINITIVA,NO HALLADO CERRADO,150505,---- HUERTOS DE ORO ---- PARCELA RUSTICA MZL3 4.5,False,False,False,False,False,CHILCA,CAÑETE,LIMA
20131373075,SERVICIO NACIONAL DE SANIDAD AGRARIA,productor,ACTIVO,HABIDO,150114,AV. LA MOLINA 1915,False,False,False,True,True,LA MOLINA,LIMA,LIMA
20101011748,AGROPECUARIA JAJUAL S.A.,productor,BAJA DE OFICIO,NO HABIDO,150131,AV. PETIT THOUARS 3605,False,False,False,False,False,SAN ISIDRO,LIMA,LIMA
20265271121,AGRICOLA YAURILLA S.A  EN LIQUIDACION,productor,ACTIVO,HABIDO,150122,CAL. TARATA COM. SAN MIGUEL DE MIRAFLORES 160 10,False,False,False,True,True,MIRAFLORES,LIMA,LIMA
20337935029,INDUSTRIA TECNOLOGICA AGRICOLA DEL PERU S.A.,productor,ACTIVO,HABIDO,150114,AV. JAVIER PRADO ESTE 6210 201,False,False,False,True,True,LA MOLINA,LIMA,LIMA
20100155886,SERV ADMINISTRATIVOS AGROINDUSTRIALE,agroindustria,BAJA DEFINITIVA,HABIDO,150141,AV. REP DE PANAMA 4295,False,False,False,False,True,SURQUILLO,LIMA,LIMA
20100114772,AGROPECUARIA UNICA S A,productor,BAJA DEFINITIVA,HABIDO,150141,AV. REPUBLICA DE PANAMA 4295,False,False,False,False,True,SURQUILLO,LIMA,LIMA
20100166144,AGROINDUSTRIA SANTA MARIA S.A.C.,agroindustria,ACTIVO,HABIDO,150140,AV. EL POLO 397 PI 6,False,False,False,True,True,SANTIAGO DE SURCO,LIMA,LIMA
20310647081,SOCIEDAD AGRICOLA TACARACA S.A.,productor,BAJA DEFINITIVA,HABIDO,150131,AV. ALBERTO DEL CAMPO 405,False,False,False,False,True,SAN ISIDRO,LIMA,LIMA
20250406941,AGROVET MARKET S.A,agro_otro,ACTIVO,HABIDO,150134,AV. CANADA URB. VILLA JARDIN 3792 3798,False,False,False,True,True,SAN LUIS,LIMA,LIMA
20100316219,AGRICOLA SAUME S A,productor,BAJA DEFINITIVA,HABIDO,150122,AV. MCAL.O.R.BENAVIDES 380 701,False,False,False,False,True,MIRAFLORES,LIMA,LIMA
20307758645,SOCIEDAD AGRICOLA SATURNO SA,productor,ACTIVO,HABIDO,150120,JR. MARISCAL LA MAR 991,False,False,False,True,True,MAGDALENA DEL MAR,LIMA,LIMA
20330930048,S.M.R.L. SR. DE LOS MILAGROS DE TRUJILLO,agro_otro,ACTIVO,HABIDO,150131,AV. REPUBLICA DE PANAMA 3563 401,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20414251561,PROGRAMA DE DESARROLLO DE SANIDAD AGROPE,agro_otro,ACTIVO,HABIDO,150114,AV. LA MOLINA 1915,False,False,False,True,True,LA MOLINA,LIMA,LIMA
20410297575,FUNDO ANGLIA S.A.C.,productor,BAJA DE OFICIO,NO HABIDO,150114,AV. LA PLANICIE 270,False,False,False,False,False,LA MOLINA,LIMA,LIMA
20100639654,CONSORCIO AGROPECUARIO AMERICANO S.A.C,productor,ACTIVO,HABIDO,150119,URB. LAS CASUARINAS 2 B31C,False,False,False,True,True,LURIN,LIMA,LIMA
20430954122,DIRECCION REGIONAL AGRARIA LIMA - CALLAO,productor,BAJA DEFINITIVA,HABIDO,150113,AV. SALAVERRY 1388,False,False,False,False,True,JESUS MARIA,LIMA,LIMA
20466067874,AGRO-INVERSIONES CHAVIN S.A.C.,agro_otro,ACTIVO,HABIDO,150140,AV. LA ENCALADA URB. LOTIZACION LIMA POLO 1420 904,False,False,False,True,True,SANTIAGO DE SURCO,LIMA,LIMA
20349764904,AGRICOLA BPM S.A. EN LIQUIDACIÓN,productor,BAJA DEFINITIVA,HABIDO,150131,AV. REPUBLICA DE PANAMA RES. SAN ISIDRO 3531 1002,False,False,False,False,True,SAN ISIDRO,LIMA,LIMA
20505105657,POLLY'S PACKING SERVICE S.A.,agroindustria,BAJA DE OFICIO,HABIDO,070102,JR. LOS HEROS 180,False,False,False,False,True,BELLAVISTA,CALLAO,CALLAO
20110378956,AGROMAR INDUSTRIAL S.A.,agro_otro,ACTIVO,HABIDO,150131,AV. PSEO DE LA REPUBLICA URB. CORPAC 3195 902,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20502007361,AGROPECUARIA M Y G S.A.C.,productor,BAJA DE OFICIO,NO HABIDO,150108,AV. LOS HORIZONTES URB. S. JUAN BAUTISTA DE VILLA G 26,False,False,False,False,False,CHORRILLOS,LIMA,LIMA
20503756332,EXPOAGROPECUARIA CALIDAD S.A.C. - EN LIQUIDACIÓN,productor,BAJA DE OFICIO,HABIDO,150105,PJ. MARCOS NICOLINI URB. AZCONA 216,False,False,False,False,True,BREÑA,LIMA,LIMA
20426543614,AGRODORAL S.A. EN LIQUIDACION,agro_otro,BAJA DE OFICIO,HABIDO,150122,CAL. SAN IGNACIO DE LOYOLA 642,False,False,False,False,True,MIRAFLORES,LIMA,LIMA
20505688903,AGRICOLA ANDREA S.A.C.,productor,ACTIVO,HABIDO,150131,AV. LOS CONQUISTADORES 638 201,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20510648791,MOLINERA EL TRIGAL S.A.C.,agroindustria,BAJA DE OFICIO,HABIDO,150103,CAL. B ---- INDUSTRIAL SANTA ROSA 3 M,False,False,False,False,True,ATE,LIMA,LIMA
20440318682,AGROPECUARIA RODRIGUEZ E.I.R.L.,productor,BAJA DE OFICIO,NO HABIDO,150113,CAL. HERMILIO VALDIZAN 398,False,False,False,False,False,JESUS MARIA,LIMA,LIMA
20114205835,CIA CONSERVERA COISHCO SA,agroindustria,BAJA DEFINITIVA,NO HABIDO,021803,CAR. PANAMERICANA NORTE Z.I. CALETA DE COISHCO 424,False,False,False,False,False,COISHCO,SANTA,ANCASH
20100048966,AGROINDUSTRIAS ALGODONES PERUANOS S.A. EN LIQUIDACIÓN - AGROALPESA EN LIQUIDACIÓN,agroindustria,BAJA DE OFICIO,HABIDO,150116,JR. BARTOLOME HERRERA 545,False,False,False,False,True,LINCE,LIMA,LIMA
20257364357,MOLINOS & CIA S.A.,agroindustria,ACTIVO,HABIDO,150103,AV. LOS INGENIEROS URB. INDUSTRIAL SANTA RAQUEL I 154,False,False,False,True,True,ATE,LIMA,LIMA
20102086296,VIVERO LOS INKAS S.A. EN LIQUIDACION,productor,ACTIVO,HABIDO,150101,AV. NICOLAS DE PIEROLA ---- CERCADO DE LIMA 986 301,False,False,False,True,True,LIMA,LIMA,LIMA
20102226306,MOLINO MORO S A,agroindustria,BAJA DEFINITIVA,NO HABIDO,150133,AV. PEDRO MIOTTA 1050,False,False,False,False,False,SAN JUAN DE MIRAFLORES,LIMA,LIMA
20118004915,AGROPECUARIA COMERCIAL LURIN SRL EN LIQUIDACION,productor,BAJA DEFINITIVA,HABIDO,150140,CAL. 1 URB. PROLONGACION BENAVIDES 21 Z-4,False,False,False,False,True,SANTIAGO DE SURCO,LIMA,LIMA
20463889849,AGROINDUSTRIAS VELMA S.A.C.,agroindustria,ACTIVO,HABIDO,150125,AV. SAN JUAN SEC. LA GRAMA 722,False,False,False,True,True,PUENTE PIEDRA,LIMA,LIMA
20503507111,AGROLUC S.A.C.,agro_otro,ACTIVO,HABIDO,150133,AV. LOS HEROES CDRA.2 C OTR. C.C.PLATAFORMA 1 S/N 160,False,False,False,True,True,SAN JUAN DE MIRAFLORES,LIMA,LIMA
20203252324,AGROPECUARIA VALLECITO S.A.,productor,ACTIVO,HABIDO,150131,AV. JOSE GALVEZ BARRENECHEA URB. CORPAC 696,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20508057513,AGROVET FARM S.A.,agro_otro,BAJA DEFINITIVA,HABIDO,150130,AV. JAVIER PRADO ESTE 2935 43,False,False,False,False,True,SAN BORJA,LIMA,LIMA
20530897983,PERU PRODUCTOS AGRICOLAS SAC,productor,ACTIVO,HABIDO,150134,AV. NICOLAS ARRIOLA URB. EL PINO 2374 0,False,False,False,True,True,SAN LUIS,LIMA,LIMA
20109717216,AGRO INDUSTRIA EL VADO EIRL,agroindustria,ACTIVO,HABIDO,150140,CAL. PETER PAUL RUBENS URB. SOL DE MONTERRICO 7 C-1,False,False,False,True,True,SANTIAGO DE SURCO,LIMA,LIMA
20168707224,AGRO CORPORACION S.A.C.,agro_otro,BAJA DEFINITIVA,HABIDO,150140,AV. CIRCUNVALACION DEL CLUB G 206,False,False,False,False,True,SANTIAGO DE SURCO,LIMA,LIMA
20257121535,AGROPECUARIA SUR ANDINA S.A. EN LIQUIDACION,productor,BAJA DEFINITIVA,HABIDO,150140,CAL. 1 URB. PROLONGACION BENAVIDES 21 Z-4,False,False,False,False,True,SANTIAGO DE SURCO,LIMA,LIMA
20331633390,AGRICOLA EL TUNAL S.A. Y/O AGROTUNA S.A.,productor,ACTIVO,HABIDO,150108,JR. LOS TITANES URB. LA CAMPIÑA 236,False,False,False,True,True,CHORRILLOS,LIMA,LIMA
20101259014,FUNDACION PARA EL DESARROLLO AGRARIO,productor,ACTIVO,HABIDO,150113,JR. CAMILO CARRILLO 325,False,False,False,True,True,JESUS MARIA,LIMA,LIMA
20452574528,SOCIEDAD AGRICOLA CHANCA S.A.C.,productor,ACTIVO,HABIDO,150108,CAL. LAS TORTUGAS URB. LOS CEDROS DE VILLA 441 441 201,False,False,False,True,True,CHORRILLOS,LIMA,LIMA
20501508102,PROYECTO DE INVESTIGACION Y EXTENSION AGRICOLA,productor,BAJA DEFINITIVA,HABIDO,150114,AV. LA MOLINA 1981,False,False,False,False,True,LA MOLINA,LIMA,LIMA
20101323715,AGROVET REPRESENTACIONES IMPORTACIONES S,agro_otro,BAJA DEFINITIVA,HABIDO,150130,AV. AV JAVIER PRADO ESTE URB. SAN BORJA 2935 41,False,True,False,False,True,SAN BORJA,LIMA,LIMA
20101670601,AGROPECUARIA SAN CRISTOBAL S A,productor,BAJA DEFINITIVA,HABIDO,150108,CAR. AUT PUCUSANA KM 18.5 I,False,False,False,False,True,CHORRILLOS,LIMA,LIMA
20113303809,LA ALAMEDA & HACIENDA CLUB,productor,ACTIVO,HABIDO,150122,AV. JOSE PARDO 399,False,False,False,True,True,MIRAFLORES,LIMA,LIMA
20510257767,FUNDO SANTA PATRICIA S.A.,productor,ACTIVO,HABIDO,150131,AV. AURELIO MIRO QUESADA 540 1201,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20148116211,COORDINADORA DE ORGANIZACIONES CAMPESINAS E INSTITUCIONES AGRARIAS DEL PERU - COORDINADORA RURAL,productor,ACTIVO,HABIDO,150113,AV. TIZON Y BUENO 847,False,False,False,True,True,JESUS MARIA,LIMA,LIMA
20101313167,MOLINERA LOS ANGELES S A,agroindustria,ACTIVO,HABIDO,150134,JR. MCAL A GAMARRA URB. EL PINO 362,False,False,False,True,True,SAN LUIS,LIMA,LIMA
20260440901,IMPORTADORA Y COMERCIALIZADORA TORREMOLINOS DEL PERU S.A. EN LIQUIDACIÓN,agroindustria,BAJA DEFINITIVA,HABIDO,150132,---- ASOCIACIÓN SAN CRISTOBAL URB. CAMPOY 21 B,False,True,False,False,True,SAN JUAN DE LURIGANCHO,LIMA,LIMA
20380151929,CEPER AGRICOLA CHAVIMOCHIC S.A. EN LIQUIDACION,productor,BAJA DEFINITIVA,NO HABIDO,150131,AV. DEL PARQUE NORTE 605 203,False,False,False,False,False,SAN ISIDRO,LIMA,LIMA
20377250568,PROY.ESP.PROM.APROV.ABONOS.AVES MARINAS,proveedor,BAJA DEFINITIVA,HABIDO,150113,AV. SALAVERRY 1388,False,False,False,False,True,JESUS MARIA,LIMA,LIMA
20510947194,INVERSIONES AGROINDUSTRIALES LA BELLOTA SOCIEDAD ANONIMA CERRADA,agroindustria,BAJA DE OFICIO,NO HABIDO,150101,JR. WASHINGTON 1206 213,False,False,False,False,False,LIMA,LIMA,LIMA
20507453687,AGROEMPAQUES S.A.,agro_otro,ACTIVO,HABIDO,070102,CAL. CAPPA URB. PARQ.DE LA IND.Y COMER. 268,False,False,False,True,True,BELLAVISTA,CALLAO,CALLAO
20101323634,AGROVET SOCIEDAD ANONIMA,agro_otro,ACTIVO,HABIDO,150130,AV. AV JAVIER PRADO ESTE URB. SAN BORJA 2935 31,False,False,False,True,True,SAN BORJA,LIMA,LIMA
20131372931,MINISTERIO DE DESARROLLO AGRARIO Y RIEGO,productor,ACTIVO,HABIDO,150113,JR. CAHUIDE 805,False,False,False,True,True,JESUS MARIA,LIMA,LIMA
20101323553,LABORATORIOS AGROVET S A AGROVETSA,agro_otro,BAJA DE OFICIO,HABIDO,150130,AV. AV JAVIER PRADO ESTE URB. SAN BORJA 2935 21,False,False,False,False,True,SAN BORJA,LIMA,LIMA
20147897406,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,productor,ACTIVO,HABIDO,150114,AV. LA MOLINA S/N,False,False,False,True,True,LA MOLINA,LIMA,LIMA
20100227542,PROCESOS AGROINDUSTRIALES SOCIEDAD ANONIMA,agroindustria,ACTIVO,HABIDO,150131,CAL. AMADOR MERINO REYNA 267 1301,False,False,False,True,True,SAN ISIDRO,LIMA,LIMA
20103272964,EMPRESA AGRICOLA SAN JUAN S.A,productor,ACTIVO,HABIDO,070101,CAL. B Z.I. FUNDO BOCANEGRA TAMBIEN 2 293,False,False,False,True,True,CALLAO,CALLAO,CALLAO
20107709801,LA HACIENDA MONTERRICO GRANDE S.A.,productor,ACTIVO,HABIDO,150114,AV. LOS CONSTRUCTORES URB. SANTA RAQUEL 951,False,False,False,True,True,LA MOLINA,LIMA,LIMA
20367748517,CORPORACION AGRICOLA DEL SUR S.A.,productor,BAJA DEFINITIVA,HABIDO,150131,CAL. MIGUEL DASSO URB. SANTA ISABEL 117 15,False,False,False,False,True,SAN ISIDRO,LIMA,LIMA
20502630378,VID AGRO S.A.C.,agro_otro,ACTIVO,HABIDO,150103,AV. INGENIEROS NORTE URB. LA MERCED 251,False,False,False,True,True,ATE,LIMA,LIMA
20296431568,CENTRO AGROINDUSTRIAL VICUS S.A,agroindustria,BAJA DE OFICIO,NO HALLADO SE MUDO D,150116,CAL. JOSE GALVEZ 1915,False,False,False,False,False,LINCE,LIMA,LIMA
20509113573,AGRICOLA PAMPA VERDE SOCIEDAD ANONIMA CERRADA,productor,ACTIVO,HABIDO,150140,AV. MANUEL OLGUIN URB. MONTERRICO CHICO 335 1308,False,False,False,True,True,SANTIAGO DE SURCO,LIMA,LIMA
20503533465,AGRO CAP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,agro_otro,ACTIVO,HABIDO,120213,CAR. CARRETERA CENTRAL MARGEN OTR. CARRETERA CENTRAL 886,False,False,False,True,True,ORCOTUNA,CONCEPCION,JUNIN
20482385053,MOLINO CHAO E.I.R.L.,agroindustria,ACTIVO,HABIDO,131202,AV. JUAN VELASCO S/N,False,False,False,True,True,CHAO,VIRU,LA LIBERTAD
20307177677,FERRETERIA EL MILAGRO S.R.L.,agro_otro,BAJA DE OFICIO,NO HALLADO SE MUDO D,150106,JR. JOSE GALVEZ URB. LUCIANA E 35,False,False,False,False,False,CARABAYLLO,LIMA,LIMA
20600735676,AGRO EXPORT NOR & SUR S.A.C.,agroindustria,BAJA DE OFICIO,HABIDO,240101,A.H. EL TRIUNFO 12 Y',True,False,True,False,True,TUMBES,TUMBES,TUMBES
20612788325,ASOCIACION AGRICOLA MI GABRIEL ALCIDES DEL SECTOR EL PROGRESO-OLMOS,productor,ACTIVO,HABIDO,140308,SEC. PROGRESO SN,False,False,False,True,True,OLMOS,LAMBAYEQUE,LAMBAYEQUE
20568822944,ASOCIACIÓN DE PRODUCTORES AGROINDUSTRIALES MATIPACCANA ECOLOGICO Y SOSTENIBLE HUAYLLAHUARA,agroindustria,BAJA DE OFICIO,NO HABIDO,090107,CAL. RENOVACION S/N,False,False,False,False,False,HUAYLLAHUARA,HUANCAVELICA,HUANCAVELICA
20409380957,MOLINO SAN DIEGO LOS CEDROS  S.R.L.,agroindustria,BAJA DE OFICIO,HABIDO,240102,JR. LOS CEDROS CAS. SAN ISIDRO 117,False,False,False,False,True,CORRALES,TUMBES,TUMBES
20604931780,ASOCIACION DE PRODUCTORES DE CEBOLLA Y OTROS PRODUCTOS AGRICOLAS DE SAMA,productor,BAJA DE OFICIO,HABIDO,230109,---- DI SAMA LAS YARAS ANX. MIRAFLORES 1 04,False,False,False,False,True,SAMA,TACNA,TACNA
20601270324,COMERCIO DE ABONOS DEL PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,proveedor,BAJA DE OFICIO,NO HABIDO,040112,PJ. PIEROLA URB. JORGE CHAVEZ - LA LOMADA 5 35C,False,False,False,False,False,PAUCARPATA,AREQUIPA,AREQUIPA
20300479406,CAMARA IND TURIS AGROP ART CONO SUR VES,agro_otro,ACTIVO,NO HABIDO,150142,---- SECTOR 2 GRU. 15 G 23,False,False,False,True,False,VILLA EL SALVADOR,LIMA,LIMA
20494220751,COMERCIO AGROINDUSTRIAL E.I.R.L.,agroindustria,BAJA DE OFICIO,NO HABIDO,150140,AV. AVIACION URB. RESIDENCIAL HIGUERETA 5092 369,False,False,False,False,False,SANTIAGO DE SURCO,LIMA,LIMA
20604151954,COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES SUR ORIENTE - COOPSSUR ORIENTE,productor,ACTIVO,HABIDO,170101,AV. LEON VELARDE 380,False,False,False,True,True,TAMBOPATA,TAMBOPATA,MADRE DE DIOS
20517858278,ASOCIACION DE PEQUEÑOS PROPIETARIOS DEL MERCADO SEÑOR DE LOS MILAGROS,agro_otro,ACTIVO,HABIDO,150132,AV. WIESSE 41 S-17,False,False,False,True,True,SAN JUAN DE LURIGANCHO,LIMA,LIMA
